candidate_type	file_path	symbol_or_line	matched_keyword	evidence	likely_role	confidence	risk_level	recommended_action	notes
unknown_candidate	data/design/generated_content_package_report.md	line:62	reward	- depends on: generated_battle_reward_plan, generated_operation_node_plan, generated_narrative_node_plan, generated_route_progression_curve, progression_numeric_config_v1_3	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_content_package_report.md	line:95	reward	| generated_battle_reward_plan | future_runtime | runtime_exporter_not_implemented, runtime_schema_not_defined, needs_manual_review |	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_enemy_deck_skeleton.tsv	line:1	reward	"deck_skeleton_id	archetype_id	scope	route_type	battle_type	tier	variant_index	deck_variant_role	weapon_style	expected_player_realm	complexity_level	target_card_count	attack_card_count	guard_card_count	movement_card_count	posture_break_card_count	tempo_card_count	combo_card_count	special_card_count	preferred_distance_min	preferred_distance_max	tactic_role_ratio	required_card_tags	forbidden_card_tags	ai_behavior_hint	reward_pressure_level	source_archetype_id	source_requirement_id	notes"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_narrative_node_plan.tsv	line:1	reward	"narrative_node_id	source_type	source_id	scope	route_type	stage	trigger_stage	node_kind	narrative_role	route_affinity	risk_level	hook_tags	route_gate_tags	old_case_tags	military_merit_tags	clean_reputation_tags	lightness_tags	wuzhuangyuan_tags	expected_player_realm	expected_lightness_level	required_flags	optional_flags	blocked_by_flags	preview_key	result_key	choice_count	choice_profile	effect_profile	should_write_body	body_style	line_budget	source_operation_node_id	source_reward_plan_id	notes"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_narrative_node_plan.tsv	line:12	reward	"nar_battle_rw_big_map_normal_enemy_corrupt_patrolman_advanced	battle_reward	rw_big_map_normal_enemy_corrupt_patrolman_advanced	big_map_normal	common	big_map	big_map	old_case_clue	clue	common	medium	old_case	old_case_progress	old_case,old_case_progress	none	none	none	none	4-8	1-2	none	none	none	preview.battle.rw_big_map_normal_enemy_corrupt_patrolman_advanced	result.battle.rw_big_map_normal_enemy_corrupt_patrolman_advanced	1	single_continue	clue_progress_mark	false	none	0		rw_big_map_normal_enemy_corrupt_patrolman_advanced	v0.5c battle skeleton from rw_big_map_normal_enemy_corrupt_patrolman_advanced."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_narrative_node_plan.tsv	line:13	reward	"nar_battle_rw_big_map_normal_enemy_corrupt_patrolman_basic	battle_reward	rw_big_map_normal_enemy_corrupt_patrolman_basic	big_map_normal	common	big_map	big_map	old_case_clue	clue	common	low	old_case	old_case_progress	old_case,old_case_progress	none	none	none	none	4-8	1-2	none	none	none	preview.battle.rw_big_map_normal_enemy_corrupt_patrolman_basic	result.battle.rw_big_map_normal_enemy_corrupt_patrolman_basic	1	single_continue	clue_progress_mark	false	none	0		rw_big_map_normal_enemy_corrupt_patrolman_basic	v0.5c battle skeleton from rw_big_map_normal_enemy_corrupt_patrolman_basic."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_narrative_node_plan.tsv	line:14	reward	"nar_battle_rw_big_map_elite_enemy_elite_military_officer_elite_basic	battle_reward	rw_big_map_elite_enemy_elite_military_officer_elite_basic	big_map_elite	common	big_map	big_map	old_case_clue	clue	mixed	high	old_case,military_gate,wuzhuangyuan_offer,elite_pressure	old_case_progress,high_military_merit,realm_10_candidate,wuzhuangyuan_candidate	old_case,old_case_progress	military_gate,high_military_merit	none	none	wuzhuangyuan_offer,wuzhuangyuan_candidate	7-10	1-2	martial_realm_10,high_military_merit	realm_10_candidate,key_evidence	low_military_merit	preview.battle.rw_big_map_elite_enemy_elite_military_officer_elite_basic	result.battle.rw_big_map_elite_enemy_elite_military_officer_elite_basic	1	single_continue	clue_progress_mark	false	none	0		rw_big_map_elite_enemy_elite_military_officer_elite_basic	v0.5c battle skeleton from rw_big_map_elite_enemy_elite_military_officer_elite_basic."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_narrative_node_plan.tsv	line:15	reward	"nar_battle_rw_big_map_elite_enemy_elite_spear_instructor_elite_advanced	battle_reward	rw_big_map_elite_enemy_elite_spear_instructor_elite_advanced	big_map_elite	common	big_map	big_map	battle_hook	choice	mixed	high	military_gate,wuzhuangyuan_offer,elite_pressure	high_military_merit,realm_10_candidate,wuzhuangyuan_candidate	none	military_gate,high_military_merit	none	none	wuzhuangyuan_offer,wuzhuangyuan_candidate	7-10	1-2	martial_realm_10,high_military_merit	realm_10_candidate	low_military_merit	preview.battle.rw_big_map_elite_enemy_elite_spear_instructor_elite_advanced	result.battle.rw_big_map_elite_enemy_elite_spear_instructor_elite_advanced	1	single_continue	battle_outcome_mark	false	none	0		rw_big_map_elite_enemy_elite_spear_instructor_elite_advanced	v0.5c battle skeleton from rw_big_map_elite_enemy_elite_spear_instructor_elite_advanced."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_narrative_node_plan.tsv	line:16	reward	"nar_battle_rw_big_map_elite_enemy_elite_spear_instructor_elite_basic	battle_reward	rw_big_map_elite_enemy_elite_spear_instructor_elite_basic	big_map_elite	common	big_map	big_map	battle_hook	choice	mixed	high	military_gate,wuzhuangyuan_offer,elite_pressure	high_military_merit,realm_10_candidate,wuzhuangyuan_candidate	none	military_gate,high_military_merit	none	none	wuzhuangyuan_offer,wuzhuangyuan_candidate	7-10	1-2	martial_realm_10,high_military_merit	realm_10_candidate	low_military_merit	preview.battle.rw_big_map_elite_enemy_elite_spear_instructor_elite_basic	result.battle.rw_big_map_elite_enemy_elite_spear_instructor_elite_basic	1	single_continue	battle_outcome_mark	false	none	0		rw_big_map_elite_enemy_elite_spear_instructor_elite_basic	v0.5c battle skeleton from rw_big_map_elite_enemy_elite_spear_instructor_elite_basic."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_narrative_node_plan.tsv	line:17	reward	"nar_battle_rw_boss_boss_normal_boss_old_case_officer_phase_1	battle_reward	rw_boss_boss_normal_boss_old_case_officer_phase_1	boss_normal	normal	ending_normal	ending_normal	old_case_clue	clue	normal	boss	old_case,military_gate,boss_prepare	old_case_progress,high_military_merit	old_case,old_case_progress	military_gate,high_military_merit	none	none	none	8-9	1-2	none	none	none	preview.battle.rw_boss_boss_normal_boss_old_case_officer_phase_1	result.battle.rw_boss_boss_normal_boss_old_case_officer_phase_1	1	single_continue	clue_progress_mark	false	none	0		rw_boss_boss_normal_boss_old_case_officer_phase_1	v0.5c battle skeleton from rw_boss_boss_normal_boss_old_case_officer_phase_1."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_narrative_node_plan.tsv	line:18	reward	"nar_battle_rw_boss_boss_true_boss_gatekeeper_phase_1	battle_reward	rw_boss_boss_true_boss_gatekeeper_phase_1	boss_true	true_route	ending_true	ending_true	ending_hint	ending_bridge	true_route	boss	old_case,military_gate,lightness_encounter,boss_prepare,true_boss_hint	old_case_progress,high_military_merit,realm_10_candidate,true_route_candidate,lightness_cap_3	old_case,old_case_progress,true_route_candidate	military_gate,high_military_merit	clean_reputation_shift	lightness_encounter,lightness_cap_3,cap_3	none	9-10	2-3	old_case_progress,true_route_candidate	realm_9_or_10,realm_10_candidate,clean_reputation_high,lightness_3,key_evidence	old_case_failed	preview.battle.rw_boss_boss_true_boss_gatekeeper_phase_1	result.battle.rw_boss_boss_true_boss_gatekeeper_phase_1	2	short_choice	ending_bridge_mark	false	none	0		rw_boss_boss_true_boss_gatekeeper_phase_1	v0.5c battle skeleton from rw_boss_boss_true_boss_gatekeeper_phase_1."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_operation_node_plan.tsv	line:1	reward	"operation_node_id	scope	route_type	stage	node_type	node_subtype	node_index	availability_window	expected_player_realm	expected_lightness_level	operation_role	primary_function	secondary_function	resource_cost_type	resource_cost_amount	resource_reward_type	resource_reward_amount	martial_xp_reward	weapon_xp_reward	military_merit_reward	clean_reputation_reward	old_case_progress_reward	lightness_reward_type	lightness_cap_unlock	card_service_type	card_reward_pool	risk_level	can_prepare_boss	can_trigger_lightness_breakthrough	can_trigger_wuzhuangyuan_route	can_support_true_ending	narrative_hook_tags	route_gate_tags	notes"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_route_gate_plan.tsv	line:1	reward	"route_gate_id	route_id	route_type	ending_route	gate_stage	gate_kind	priority	required_flags	optional_flags	blocked_by_flags	required_martial_realm_min	required_military_merit_level	required_clean_reputation_level	required_old_case_progress_level	required_lightness_level	required_elite_battle_count	required_boss_clear	source_battle_reward_ids	source_operation_node_ids	source_narrative_node_ids	source_route_gate_tags	unlock_result	fallback_route	is_hard_gate	is_player_choice	risk_level	notes"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_route_progression_curve.tsv	line:9	获得	"wuzhuangyuan	wuzhuangyuan_after_exam	26	185	204	226	10	10	10	2	3	4	TRUE	TRUE	TRUE	回京考试 5 战后获得武状元特殊结局。"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_battle_reward_compare_report.md	line:1	reward	# Runtime Battle Reward 对比报告	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_battle_reward_compare_report.md	line:15	reward	| battle_reward | generated_battle_reward_plan | 45 | 30 | found | data/design/generated_battle_reward_plan.tsv | 45 | 30 | true |	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_battle_reward_compare_report.md	line:3	reward	- 阶段：v0.9b battle_reward 单域只读对比	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_battle_reward_compare_report.md	line:4	reward	- runtime_domain: battle_reward	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_battle_reward_compare_report.tsv	line:2	reward	"battle_reward	generated_battle_reward_plan	data/runtime/content_engine/battle_reward.json	true	45	30	found	data/design/generated_battle_reward_plan.tsv	45	30	runtime_vs_legacy	true	matched	matched	matched	0	0	0	true	false	hydrated_compare_only	low		v0.9b 仅做对比报告，不替换奖励逻辑，不接入主流程。"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_battle_reward_godot_compare_report.md	line:1	reward	# Runtime Battle Reward Godot 对比报告	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_battle_reward_godot_compare_report.md	line:15	reward	| battle_reward | 45 | 45 | 45 | 30 | 30 | matched | matched | 0 | 0 |	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_battle_reward_godot_compare_report.md	line:29	reward	- v0.9d 仅做 battle_reward Godot 只读探针对比，不接入正式奖励逻辑，不替换正式数据源。 Python compare integration_status=hydrated_compare_only。	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_battle_reward_godot_compare_report.md	line:3	reward	- 阶段：v0.9d battle_reward read-only Godot compare/probe	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_battle_reward_godot_compare_report.md	line:4	reward	- runtime_domain: battle_reward	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_battle_reward_godot_compare_report.tsv	line:2	reward	"battle_reward	0	true	true	true	true	45	45	45	30	30	matched	matched	0	0	0	true	true	false	godot_compare_only	false	disabled	0	low		v0.9d 仅做 battle_reward Godot 只读探针对比，不接入正式奖励逻辑，不替换正式数据源。 Python compare integration_status=hydrated_compare_only。"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_battle_reward_hydration_report.md	line:1	reward	# Runtime Battle Reward Hydration 报告	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_battle_reward_hydration_report.md	line:10	reward	- 输入源：`data/design/generated_battle_reward_plan.tsv`、`data/runtime/content_engine/battle_reward.json`、`data/runtime/content_engine/runtime_manifest.json`	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_battle_reward_hydration_report.md	line:11	reward	- 输出文件：`data/runtime/content_engine/battle_reward.json`、`data/runtime/content_engine/runtime_manifest.json`、`data/design/generated_runtime_battle_reward_hydration_report.tsv`、`data/design/generated_runtime_battle_reward_hydration_report.md`	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_battle_reward_hydration_report.md	line:35	reward	- 建议 v0.9d 再推进 battle_reward read-only Godot compare/probe，在 gate 约束下验证运行时读取行为。	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_battle_reward_hydration_report.md	line:5	reward	- 本次目标是将 `battle_reward.json` 从空 scaffold 水合为来自 `generated_battle_reward_plan.tsv` 的真实 records。	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_battle_reward_hydration_report.md	line:6	奖励	- 本阶段仍不接入正式奖励逻辑，不替换主流程数据源。	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_battle_reward_hydration_report.tsv	line:2	reward	"battle_reward	data/design/generated_battle_reward_plan.tsv	data/runtime/content_engine/battle_reward.json	45	45	30	30	45	30	75cf5f5d651876ef4b7a95c51360f7abf2913f454e889044e6a291647ece62f6	75cf5f5d651876ef4b7a95c51360f7abf2913f454e889044e6a291647ece62f6	true	true	true	true	false	hydrated_not_integrated		v0.9c 仅做 battle_reward runtime hydration，不接入战斗奖励逻辑与主流程；manifest_changed=true"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_export_approval_overlay.md	line:16	reward	| battle_reward | battle_rewards.json | true | false |  |	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_export_approval_overlay.md	line:27	reward	| battle_reward | battle_rewards.json | generated_battle_reward_plan |	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_export_approval_overlay.tsv	line:4	reward	"overlay_battle_reward	dry_run_battle_reward	battle_reward	battle_rewards.json	data/runtime/content_engine/battle_rewards.json	generated_battle_reward_plan	1	1	true	false		generated_battle_reward_plan			Reward profile fields remain design-layer until runtime reward schema is implemented."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_export_approval_overlay.tsv	line:5	reward	"overlay_operation_node	dry_run_operation_node	operation_node	operation_nodes.json	data/runtime/content_engine/operation_nodes.json	generated_operation_node_plan	1	1	false	true	approval_status_not_approved,approved_for_export_not_true,not_manually_approved		generated_operation_node_plan		Operation nodes require runtime mapping for cost/reward executors before export is possible."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_export_diff_report.md	line:16	reward	| battle_reward | generated_battle_reward_plan | true | data/runtime/content_engine/battle_reward.json | planned_create | new_runtime_file_planned |	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_export_diff_report.md	line:27	reward	| battle_reward | generated_battle_reward_plan | data/runtime/content_engine/battle_reward.json |	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_export_diff_report.tsv	line:4	reward	"battle_reward	generated_battle_reward_plan	true	data/runtime/content_engine/battle_reward.json	planned_create	data/design/generated_battle_reward_plan.tsv	0	0	6afc401b075e5da7db58fe9f869e74438451368dbea4c686fcae9222b3985775	cf6ffc4e9ad078df51fc26e5b84746aeae3edd429cff92ceae0f48e79c4059bb	low	new_runtime_file_planned		Reward profile fields remain design-layer until runtime reward schema is implemented."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_export_diff_report.tsv	line:5	reward	"operation_node	generated_operation_node_plan	false	data/runtime/content_engine/operation_node.json	blocked	data/design/generated_operation_node_plan.tsv	0	0	e48be8d8d2d09b7046aa56388e73f18dd039d0582f3675c604083a40cf0ca6f4	466a0469f5789de27fb652da99873f164e8207ed41896ce881bf84c6d68afb1f	medium	blocked	approval_status_not_approved,approved_for_export_not_true,not_manually_approved	Operation nodes require runtime mapping for cost/reward executors before export is possible."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_export_dry_run.md	line:15	reward	| battle_reward | battle_rewards.json | data/runtime/content_engine/battle_rewards.json | false | true | approval_not_granted,approved_for_export_false,export_allowed_now_false,runtime_exporter_not_implemented |	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_export_dry_run.md	line:31	reward	| battle_reward | battle_rewards.json | approval_not_granted,approved_for_export_false,export_allowed_now_false,runtime_exporter_not_implemented |	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_export_dry_run.tsv	line:4	reward	"dry_run_battle_reward	battle_reward	battle_rewards.json	data/runtime/content_engine/battle_rewards.json	generated_battle_reward_plan	approved	PASS	false	FAIL	PASS	NOT_REQUIRED	PASS	false	false	true	approval_not_granted,approved_for_export_false,export_allowed_now_false,runtime_exporter_not_implemented	schema_battle_reward_runtime	approval_generated_battle_reward_plan	battle_reward_validator	Reward profile fields remain design-layer until runtime reward schema is implemented."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_export_dry_run.tsv	line:5	reward	"dry_run_operation_node	operation_node	operation_nodes.json	data/runtime/content_engine/operation_nodes.json	generated_operation_node_plan	approved	PASS	false	FAIL	PASS	NOT_REQUIRED	PASS	false	false	true	approval_not_granted,approved_for_export_false,export_allowed_now_false,runtime_exporter_not_implemented	schema_operation_node_runtime	approval_generated_operation_node_plan	operation_node_validator	Operation nodes require runtime mapping for cost/reward executors before export is possible."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_export_manifest_report.md	line:11	reward	| battle_reward | generated_battle_reward_plan | data/runtime/content_engine/battle_reward.json | true | 656 | registered |  |	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_export_manifest_report.tsv	line:2	reward	"battle_reward	generated_battle_reward_plan	data/runtime/content_engine/battle_reward.json	true	656	fb91e037bd578d2cfc9f1ac790a87267a1476075b5b672668252e42356bd07d5	6afc401b075e5da7db58fe9f869e74438451368dbea4c686fcae9222b3985775	cf6ffc4e9ad078df51fc26e5b84746aeae3edd429cff92ceae0f48e79c4059bb	0	0	registered		Reward profile fields remain design-layer until runtime reward schema is implemented."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_export_rollback_report.md	line:12	reward	- data/runtime/content_engine/battle_reward.json	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_export_rollback_report.md	line:5	reward	- data/runtime/content_engine/battle_reward.json	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_exporter_plan.md	line:19	reward	| battle_reward | generated_battle_reward_plan | planned_create | true | written |  |	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_exporter_plan.md	line:29	reward	- Guarded write allowlist: card_pool.json, battle_reward.json.	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_exporter_plan.tsv	line:4	reward	"battle_reward	generated_battle_reward_plan	data/design/generated_battle_reward_plan.tsv	data/runtime/content_engine/battle_reward.json	guarded_write	planned_create	new_runtime_file_planned	0	0	6afc401b075e5da7db58fe9f869e74438451368dbea4c686fcae9222b3985775	cf6ffc4e9ad078df51fc26e5b84746aeae3edd429cff92ceae0f48e79c4059bb	true	true	written		Reward profile fields remain design-layer until runtime reward schema is implemented."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_exporter_plan.tsv	line:5	reward	"operation_node	generated_operation_node_plan	data/design/generated_operation_node_plan.tsv	data/runtime/content_engine/operation_node.json	guarded_write	blocked	blocked	0	0	e48be8d8d2d09b7046aa56388e73f18dd039d0582f3675c604083a40cf0ca6f4	466a0469f5789de27fb652da99873f164e8207ed41896ce881bf84c6d68afb1f	true	false	blocked	approval_status_not_approved,approved_for_export_not_true,not_manually_approved	Operation nodes require runtime mapping for cost/reward executors before export is possible."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_exporter_write_result.md	line:15	reward	| battle_reward | generated_battle_reward_plan | true | written | 656 |  |	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_exporter_write_result.tsv	line:4	reward	"battle_reward	generated_battle_reward_plan	data/runtime/content_engine/battle_reward.json	true	true	true	true	written	656	6afc401b075e5da7db58fe9f869e74438451368dbea4c686fcae9222b3985775	cf6ffc4e9ad078df51fc26e5b84746aeae3edd429cff92ceae0f48e79c4059bb		Reward profile fields remain design-layer until runtime reward schema is implemented."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_exporter_write_result.tsv	line:5	reward	"operation_node	generated_operation_node_plan	data/runtime/content_engine/operation_node.json	true	true	true	false	blocked		e48be8d8d2d09b7046aa56388e73f18dd039d0582f3675c604083a40cf0ca6f4	466a0469f5789de27fb652da99873f164e8207ed41896ce881bf84c6d68afb1f	approval_status_not_approved,approved_for_export_not_true,not_manually_approved	Operation nodes require runtime mapping for cost/reward executors before export is possible."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_loader_godot_probe_report.md	line:6	reward	- loaded_domains: battle_reward,card_pool	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_loader_godot_probe_report.tsv	line:2	reward	"tools/content_engine/content_engine_loader_probe.gd	scripts/content_engine_runtime_loader.gd	0	true	true	true	true	2	battle_reward,card_pool	0	true	true	true	false	not_integrated		v0.8f probe is headless-only and not integrated into main battle flow."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_loader_preflight_report.md	line:12	reward	| battle_reward | generated_battle_reward_plan | registered | ok | matched | matched | matched | blocked | fallback_to_existing_design_data | false | extra_runtime_files:runtime_loader_config.json |	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_loader_preflight_report.tsv	line:2	reward	"battle_reward	generated_battle_reward_plan	data/runtime/content_engine/battle_reward.json	registered	ok	matched	matched	matched	blocked	blocked	fallback_to_existing_design_data	fallback_to_existing_reward_design_source	future_touchpoint_only:scripts/card_data.gd,scripts/battle_state_machine.gd,scripts/combat_resolver.gd	medium	false	extra_runtime_files:runtime_loader_config.json	v0.8d preflight blocked; use fallback and keep existing design/runtime sources."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_loader_scaffold_report.tsv	line:2	reward	"scripts/content_engine_runtime_loader.gd	data/runtime/content_engine/runtime_manifest.json	card_pool.json,battle_reward.json,runtime_manifest.json,runtime_loader_config.json	true	true	true	false	0	not_integrated	4	true	low		v0.8e scaffold is read-only and not integrated into main battle flow."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_schema_proposal.md	line:14	reward	| battle_rewards.json | battle_reward | data/runtime/content_engine/battle_rewards.json | generated_battle_reward_plan | false |	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_schema_proposal.tsv	line:12	reward	"schema_battle_reward_runtime	battle_reward	battle_rewards.json	data/runtime/content_engine/battle_rewards.json	generated_battle_reward_plan	approved	PASS	false	false	blocked_by_approval	reward_plan_id	string	true		reward_plan_id	copy	non_empty,unique	Reward profile fields remain design-layer until runtime reward schema is implemented."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_schema_proposal.tsv	line:13	reward	"schema_battle_reward_runtime	battle_reward	battle_rewards.json	data/runtime/content_engine/battle_rewards.json	generated_battle_reward_plan	approved	PASS	false	false	blocked_by_approval	battle_slot_id	string	true		battle_slot_id	copy	non_empty	Reward profile fields remain design-layer until runtime reward schema is implemented."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
